log_Mstar,log_Zstar,log_Zgas
8.488692,-2.0627697,-1.9763159
8.3804455,-2.24259,-2.3545668
8.490894,-2.1703324,-2.093869
8.329036,-2.2414498,-2.3805048
8.15536,-2.5190575,-2.3020384
8.944317,-2.0585752,-1.9309725
8.365872,-2.3100512,-2.2808077
8.237499,-2.272465,-2.509693
8.188482,-2.249738,-2.3172379
8.192305,-2.4110713,-2.497385
8.542434,-2.2559345,-2.2292652
8.038885,-2.3259406,-2.3629794
8.085203,-2.3218117,-2.7832277
8.186199,-2.2200398,-2.1973453
8.254127,-2.4230185,-2.4277542
8.730634,-2.1360784,-2.1034205
8.341485,-2.156112,-2.2531195
8.713247,-2.0834758,-2.21771
8.38478,-2.2731218,-2.1967764
8.793717,-2.0576684,-1.9931233
8.37452,-2.3220115,-2.520912
8.178215,-2.2014034,-2.1564224
8.040867,-2.3285234,-2.462728
8.108113,-2.3777792,-2.2699325
8.411453,-2.1433227,-2.1760848
8.376795,-2.2043188,-2.3225877
8.097089,-2.314647,-2.4433682
8.096491,-2.4564707,-2.572072
8.018855,-2.5197153,-2.5262103
8.616908,-2.0991561,-2.1084971
8.094615,-2.3628125,-2.5756862
8.626892,-2.2105296,-2.1366801
8.025793,-2.4877493,-2.7810953
8.547901,-2.120077,-2.0294094
8.020793,-2.5214489,-2.639311
8.205144,-2.293883,-2.4065328
8.147,-2.2715003,-2.2934818
8.276556,-2.2269092,-2.2518487
8.517709,-2.155174,-2.4113412
8.02276,-2.2963798,-2.2970815
8.249385,-2.258891,-2.3918521
8.017287,-2.2986653,-2.2923164
8.190073,-2.2043896,-2.3062577
8.412851,-2.1259842,-2.1325269
8.341133,-2.256526,-2.2940416
8.210505,-2.2954562,-2.3861532
8.324056,-2.275676,-2.334564
8.3088045,-2.2412417,-2.2487497
8.573435,-2.0692513,-1.9466345
8.313107,-2.3947725,-2.4993644
8.212107,-2.1110501,-2.1172833
8.110227,-2.3715608,-2.8357794
8.365711,-2.3884149,-2.2491207
8.872152,-2.0794563,-2.04158
8.7249365,-2.1564374,-2.147901
8.637174,-1.9975451,-1.9869452
8.028814,-2.3069906,-2.2796707
8.223805,-2.2877834,-2.3249815
8.117025,-2.3723533,-2.3028407
8.171196,-2.371261,-2.3692384
8.309922,-2.2132537,-2.1266785
8.117138,-2.4632707,-2.5816283
8.033723,-2.36949,-2.304007
8.487087,-2.1849728,-2.3349767
8.544325,-2.099868,-2.2370665
8.195213,-2.3809779,-2.3990717
8.113436,-2.3464608,-2.196672
8.541009,-2.0877323,-2.1726923
8.19989,-2.2846038,-2.2510238
8.383293,-2.2177238,-2.196662
8.594436,-2.1844156,-2.2064822
8.193714,-2.2832284,-2.3408058
8.117557,-2.2003849,-2.233095
8.095705,-2.2542903,-2.2622244
8.464657,-2.2707815,-1.934341
8.391019,-2.3899064,-2.5349078
8.8287,-2.0660803,-2.1116498
8.371058,-2.395242,-2.3332334
9.07287,-1.9968652,-1.9287271
8.083428,-2.48715,-2.580215
8.198018,-2.208085,-2.313084
8.330986,-2.2777395,-2.4419465
8.115514,-2.512822,-2.3483682
8.221832,-2.3274682,-2.374305
8.284804,-2.4598122,-2.7049341
8.417927,-2.2189655,-2.6110985
8.5117855,-2.2152164,-2.3591821
8.5377865,-2.1184378,-2.1429396
8.4993105,-2.1537786,-2.1762514
8.602361,-2.147118,-1.9822986
8.567027,-2.1405697,-2.1001
8.473578,-2.1503968,-2.2916512
8.208098,-2.2789927,-2.2551005
8.294525,-2.1560886,-2.2157285
8.141746,-2.4683564,-2.2848804
8.280466,-2.2059734,-2.1774108
8.076137,-2.349606,-2.5238745
8.655284,-2.1148083,-2.0591333
8.303521,-2.3308146,-2.405098
8.185471,-2.504542,-2.3415208
8.328073,-2.2128544,-2.1969662
8.017435,-2.4177742,-2.5093114
8.232545,-2.396078,-2.2850897
8.524725,-2.1754704,-2.475318
8.261298,-2.319629,-2.3824534
8.008495,-2.353346,-2.3472226
8.009892,-2.6320434,-2.7009432
8.234963,-2.2988367,-2.4074523
8.548342,-2.2989495,-2.1985717
8.679087,-2.120439,-2.0152688
8.091604,-2.278071,-2.3355823
8.403939,-2.246775,-2.2494104
8.384865,-2.1352549,-2.138868
8.004922,-2.3081746,-2.4043362
8.860231,-1.9952191,-1.96202
8.016056,-2.3921263,-2.4520216
8.309285,-2.232229,-2.1061666
8.145679,-2.3658533,-2.4761057
8.015353,-2.2286923,-2.2144716
8.370164,-2.2987113,-2.240418
8.099727,-2.4279404,-2.3988094
8.335211,-2.376046,-2.458761
8.256169,-2.2884526,-2.1607091
8.501966,-2.174091,-2.202779
8.385568,-2.1603894,-2.2676766
8.030432,-2.516653,-2.5031595
8.169368,-2.408362,-2.689096
8.885867,-2.0674791,-1.899831
8.380036,-2.2334762,-2.380592
8.027438,-2.4196885,-2.5342627
8.237967,-2.2547615,-2.185733
8.432393,-2.2441664,-2.2183669
8.139736,-2.4197628,-2.6040306
8.05585,-2.4122252,-2.4057288
8.324764,-2.2148397,-2.3640184
8.081156,-2.3318396,-2.4604023
8.055965,-2.2908294,-2.391162
8.238107,-2.272151,-2.4121437
8.232354,-2.387552,-2.5570827
8.41802,-2.2782514,-2.210414
8.603374,-2.213644,-2.1143327
8.385084,-2.3370786,-2.4280381
8.258348,-2.2508426,-2.170344
8.624904,-2.122487,-2.1583784
8.326105,-2.253787,-2.309392
8.125995,-2.420303,-2.5071049
8.072686,-2.3880973,-2.4299538
8.284907,-2.1688535,-2.0708656
8.3239355,-2.2926981,-2.503756
8.390266,-2.2183692,-2.3155282
8.21386,-2.331549,-2.4173694
8.3841715,-2.2214317,-2.2069836
8.50906,-2.1216033,-2.13811
8.384691,-2.2944565,-2.3415065
8.152654,-2.3991847,-2.617936
8.32392,-2.1691391,-2.1996028
8.454002,-2.20055,-2.2253935
8.713153,-2.1124032,-2.0307586
8.584454,-2.0419657,-2.086084
8.277947,-2.5370414,-2.5151598
8.160302,-2.3451807,-2.3687432
8.407057,-2.1774755,-2.3141236
8.212265,-2.2842555,-2.525359
9.049136,-1.9599946,-1.9031292
8.155853,-2.2887437,-2.4295354
8.059753,-2.4032068,-2.7855036
8.849444,-1.958279,-1.9363453
8.028351,-2.4835188,-2.5985973
8.226244,-2.2824037,-2.2848244
8.440281,-2.2936792,-2.3124738
8.194913,-2.2466211,-2.3259134
8.325947,-2.230993,-2.2273738
8.0328455,-2.5432053,-2.616047
8.060299,-2.3123474,-2.5100758
8.036068,-2.480415,-2.8086224
8.572701,-2.0759046,-1.9832598
8.628793,-2.1041052,-2.1614916
8.148334,-2.499979,-2.7171798
8.161391,-2.4458022,-2.5611534
8.332337,-2.2107623,-2.3160975
8.292927,-2.3095071,-2.569196
8.011499,-2.5976412,-2.8278205
8.375511,-2.2639937,-2.383299
8.506998,-2.1410916,-2.1120126
8.180865,-2.3093772,-2.4108517
8.085557,-2.4246104,-2.8161032
8.696256,-1.982562,-1.9779301
8.196026,-2.3242245,-2.2089207
8.144647,-2.4441528,-2.44345
8.233457,-2.1976662,-2.254789
8.984084,-1.9398755,-1.8208998
8.621603,-2.173699,-2.1976383
8.1253605,-2.410318,-2.423106
8.138854,-2.3627975,-2.4800146
8.931945,-2.1385398,-2.2654955
9.084216,-1.9737128,-1.9489125
8.48797,-2.0900261,-2.288433
8.128019,-2.2719517,-2.3906794
8.761109,-2.1487918,-2.174932
8.221576,-2.2749743,-2.2869713
8.022127,-2.3763003,-2.4347723
8.187259,-2.2502084,-2.4112837
8.4798155,-2.2852495,-2.8018339
8.091853,-2.4873598,-2.6544173
8.322041,-2.2610638,-2.440224
8.502469,-2.133176,-2.120153
8.536536,-2.1807191,-2.2820818
8.006938,-2.3116853,-2.346459
8.72387,-2.0915287,-2.2566557
8.161579,-2.3587224,-2.4028833
8.130248,-2.2806182,-2.2420955
8.540516,-2.1501496,-2.2229977
8.158839,-2.3121297,-2.342213
8.354309,-2.185289,-2.0800083
8.4890585,-2.1535838,-2.1105525
8.387717,-2.173019,-2.229248
8.203803,-2.371294,-2.5516427
8.335931,-2.2309606,-2.2735155
8.038418,-2.295607,-2.4949968
8.688876,-2.1839347,-2.2274196
8.7849455,-2.1906388,-2.2351248
8.10792,-2.3790007,-2.9626408
8.727779,-2.0585146,-2.0073805
9.151161,-1.9768609,-1.8466728
8.189622,-2.2935016,-2.3898408
8.032808,-2.3599749,-2.2903392
8.035586,-2.3263764,-2.4238343
8.32263,-2.267858,-2.2599287
8.858525,-1.9561511,-1.8941433
8.060084,-2.3942873,-2.572685
8.421074,-2.1565042,-2.3068902
8.326185,-2.3252075,-2.3256066
8.083032,-2.3836036,-2.5208569
9.1600895,-1.9434546,-1.7673547
8.29215,-2.2473767,-2.342992
8.658017,-1.9987048,-1.9315082
8.215377,-2.2829835,-2.3420064
8.333038,-2.1780505,-2.0317063
8.391454,-2.2469778,-2.186101
8.220192,-2.3511395,-2.3570125
8.243176,-2.1456187,-2.1073258
8.307062,-2.2953138,-2.2773144
8.262833,-2.3884006,-2.6066823
8.760707,-2.124026,-2.1107748
8.301019,-2.2259321,-2.3910642
8.152139,-2.2404678,-2.342414
8.114,-2.3910391,-2.3599827
8.11224,-2.387469,-2.5993762
8.452187,-2.2403476,-2.377763
8.549916,-2.2040122,-2.1259284
8.65955,-2.2055182,-2.2422404
8.24146,-2.3709848,-2.4188588
8.682732,-2.161211,-2.255751
8.329293,-2.275406,-2.2636178
8.391368,-2.2878115,-2.356732
8.339913,-2.2833142,-2.2880082
8.403734,-2.1893313,-2.2286
8.096583,-2.3151884,-2.236306
8.084051,-2.4086165,-2.5075467
8.910441,-2.0798848,-2.0914078
8.035202,-2.4268234,-2.4489887
8.310944,-2.2104115,-2.2608812
8.162182,-2.3556077,-2.3035834
8.246255,-2.2387607,-2.399824
8.616052,-2.1171658,-1.9924332
8.291534,-2.2757204,-2.3424697
8.533759,-2.1599104,-2.2145262
9.18977,-2.041345,-1.8587914
8.220473,-2.2217987,-2.2329516
8.186967,-2.351612,-2.438964
8.890324,-1.9831973,-1.8424573
8.087694,-2.4749506,-2.513219
8.492185,-2.1583402,-2.2441459
8.016028,-2.4496198,-2.6713529
8.766499,-2.105977,-2.094857
8.245025,-2.2477148,-2.5641432
8.302819,-2.2509027,-2.297388
8.397228,-2.2384865,-2.3514557
8.1893635,-2.2364967,-2.3564508
8.457048,-2.2411351,-2.300327
8.403103,-2.0798187,-2.1995008
8.253381,-2.2964382,-2.5690517
8.194059,-2.43884,-2.6040943
8.090913,-2.465791,-2.4024591
8.28234,-2.2540333,-2.2787743
8.642661,-2.0781817,-2.0145724
8.025404,-2.372449,-2.2664335
8.109792,-2.4068055,-2.2868936
8.462186,-2.3295808,-2.4191349
8.399698,-2.3613398,-2.3685021
8.431533,-2.3406785,-2.523264
8.234582,-2.2603598,-2.6586525
8.6051035,-2.141204,-2.2056437
8.630668,-2.0750306,-2.089462
8.160802,-2.402943,-2.3642774
8.121225,-2.4796944,-2.5395696
8.380734,-2.2178323,-2.1666806
8.124954,-2.3016,-2.3258321
8.461394,-2.0475726,-2.0439358
8.0081215,-2.5556607,-2.905925
8.375821,-2.3676915,-2.4206712
8.278929,-2.2933326,-2.3701744
8.7762,-2.0813377,-2.17316
8.089041,-2.3982146,-2.532876
8.06173,-2.43647,-2.7248864
8.692373,-2.0254333,-2.0705981
8.95995,-2.0652502,-2.0343642
8.056107,-2.328981,-2.3741446
8.165782,-2.4305513,-2.48971
8.464188,-2.1262124,-2.0404854
8.212363,-2.2945614,-2.3310754
8.522517,-2.1445558,-2.2085884
8.38888,-2.089792,-2.1760054
8.5847,-2.1104445,-1.9558628
8.132209,-2.3328378,-2.373347
8.32838,-2.2373054,-2.2570763
8.886587,-2.0050826,-1.8722662
8.438618,-2.155404,-2.1791866
8.331463,-2.2564187,-2.3148854
8.406803,-2.2167697,-2.1028557
8.212532,-2.276007,-2.6757205
8.039001,-2.432547,-2.589592
8.37641,-2.16471,-2.1726763
8.343092,-2.2029305,-2.1563098
8.829347,-1.925066,-1.9240415
9.150338,-2.024219,-1.7929434
8.186858,-2.3817718,-2.6132274
8.30328,-2.2982588,-2.2052667
8.085545,-2.413518,-2.507237
8.177613,-2.2201436,-2.2180707
8.0630865,-2.3373265,-2.8731327
8.338057,-2.3050084,-2.3811693
8.75831,-1.9890581,-1.9257399
8.195159,-2.1531901,-2.1791103
8.50353,-2.1977777,-2.2505524
8.025574,-2.4062026,-2.3908536
8.853272,-2.057515,-2.0002294
8.390366,-2.300948,-2.3053799
8.253848,-2.2427108,-2.336762
8.248855,-2.2801316,-2.1679604
8.019484,-2.383416,-2.5032833
8.234646,-2.2951667,-2.279429
8.401554,-2.2555277,-2.4610145
8.132626,-2.2669556,-2.2675343
8.287193,-2.3870046,-2.4148307
8.323227,-2.1131327,-2.0688448
8.117118,-2.254583,-2.3511498
8.492985,-2.331521,-2.3785985
8.163885,-2.3134673,-2.3510427
8.290646,-2.2513316,-2.1755831
8.341033,-2.3174293,-2.431335
8.253023,-2.4246411,-2.4846823
8.362523,-2.3176537,-2.377549
8.015799,-2.3703415,-2.478089
8.242279,-2.2649188,-2.2223923
8.119857,-2.4294424,-2.387974
8.606888,-2.1269653,-2.1515067
8.043965,-2.4494255,-2.6087732
8.256695,-2.4725478,-2.5317342
8.562394,-2.1248183,-2.2657819
8.310846,-2.259365,-2.2497
8.196521,-2.3757803,-2.469448
8.164656,-2.322386,-2.4270573
8.190467,-2.3341024,-2.305691
8.432654,-2.0908165,-2.1337698
8.060497,-2.5149064,-2.5678742
8.395967,-2.3575375,-2.3513699
8.118123,-2.331293,-2.3607218
8.269595,-2.2629197,-2.1083798
8.370836,-2.3281896,-2.5846672
8.199556,-2.3083627,-2.365422
8.345603,-2.167353,-2.2921045
8.480376,-2.2342987,-2.2738702
8.576764,-2.1869202,-2.2936158
8.171727,-2.2990625,-2.4165826
8.199709,-2.472683,-2.5749323
8.347288,-2.3290122,-2.5358796
8.326326,-2.246464,-2.3161762
8.207643,-2.2735007,-2.5556672
8.131287,-2.3386412,-2.3198485
8.170681,-2.3196318,-2.2494078
8.356534,-2.2681494,-2.192849
8.047135,-2.6423514,-2.66315
8.23802,-2.1947594,-2.1320667
8.037749,-2.2674954,-2.4585917
8.189318,-2.3852067,-2.4807377
8.117155,-2.328888,-2.3664384
8.503071,-2.11138,-2.0547464
8.057483,-2.3031602,-2.7763166
8.196858,-2.371692,-2.5195875
8.400174,-2.1548402,-2.1392286
8.088156,-2.3699965,-2.5946627
8.590014,-2.1174328,-2.2854257
8.334324,-2.1393323,-2.2953014
8.067422,-2.3837993,-2.3866582
8.405259,-2.211106,-2.2558582
8.5333805,-2.2219884,-2.035727
8.655619,-2.2145333,-2.355331
8.298419,-2.1560235,-2.220392
8.471763,-2.100487,-2.4636085
8.183445,-2.193238,-2.0880818
8.101457,-2.3348386,-2.3800774
8.296724,-2.3197956,-2.2574627
8.596597,-2.109219,-2.2312047
8.565508,-2.1125581,-2.1109107
8.238985,-2.338996,-2.3700094
8.011573,-2.5180235,-2.7970388
8.15846,-2.3233187,-2.318016
8.3181305,-2.2487772,-2.3785553
8.04576,-2.544448,-2.8735461
8.142663,-2.3702242,-2.7191713
8.083731,-2.2604744,-2.2868636
8.453676,-2.2405665,-2.1846147
8.426463,-2.278231,-2.3000913
8.239092,-2.3289878,-2.3202045
8.317982,-2.3479304,-2.200583
8.281211,-2.3437393,-2.4348135
8.3404,-2.233519,-2.3787231
8.280578,-2.4536471,-2.2374394
8.168911,-2.3825798,-2.5977342
8.484477,-2.2775614,-2.3173988
8.122766,-2.3320684,-2.3671632
8.040102,-2.4448056,-2.6769226
8.733967,-2.033773,-1.9735003
8.205943,-2.5839624,-2.6885774
8.391806,-2.1826398,-2.1901405
8.477324,-2.2428548,-2.4114664
8.13583,-2.2930396,-2.2314568
8.151114,-2.4204519,-2.3219633
8.2393265,-2.3717303,-2.317377
8.033693,-2.3947735,-2.2940264
8.03568,-2.3193872,-2.3945038
8.330856,-2.2724128,-2.257069
8.114291,-2.3931124,-2.4532952
8.554531,-2.143563,-2.0989144
8.163398,-2.3695214,-2.4709623
8.962454,-1.9301357,-1.9556675
8.36517,-2.260995,-2.3234456
8.458661,-2.2650108,-2.30285
8.234324,-2.3611047,-2.3215737
8.0794115,-2.454632,-2.6474385
8.204429,-2.3176146,-2.3115957
8.206885,-2.2733378,-2.272039
8.127074,-2.230606,-2.362433
8.018566,-2.4623008,-2.6477818
8.632045,-2.1725178,-2.2383122
8.1682,-2.3875353,-2.5604053
8.731366,-2.155335,-1.9653057
8.23827,-2.3238688,-2.4672105
8.122499,-2.4007928,-2.453835
8.007965,-2.4504044,-2.3540857
8.010809,-2.4648662,-2.6215496
8.100303,-2.3091354,-2.6189475
8.145518,-2.3116465,-2.3493755
8.345957,-2.3096082,-2.2848685
8.486622,-2.214081,-2.1709175
8.39953,-2.3084733,-2.4163573
8.330598,-2.1495528,-2.0796256
8.116176,-2.2319512,-2.1586168
8.155508,-2.2614994,-2.2356021
8.01288,-2.414606,-2.411449
8.067032,-2.3033102,-2.474759
8.071407,-2.4020667,-2.4200509
8.013413,-2.6318793,-2.443038
8.199584,-2.3062432,-2.6841106
8.072894,-2.220245,-2.070619
8.242571,-2.311883,-2.4255722
8.353698,-2.186066,-2.2457025
8.001797,-2.440371,-2.333324
8.409697,-2.170273,-2.4018352
9.330661,-1.9390131,-1.8167611
8.351652,-2.2192962,-2.2043386
8.150584,-2.2414708,-2.3074546
8.309022,-2.2641175,-2.4065974
8.004199,-2.4566288,-2.6166441
8.171758,-2.247768,-2.205309
8.168077,-2.2772534,-2.3907082
8.234432,-2.2513728,-2.324488
8.745249,-2.0642369,-1.8657101
8.336884,-2.188573,-2.1907752
8.223603,-2.2719135,-2.370555
8.059943,-2.6194158,-2.7507832
8.052075,-2.5320785,-2.547271
8.542112,-2.1191783,-2.0391734
8.003938,-2.2573097,-2.2656252
8.176478,-2.2748413,-2.5878227
8.104175,-2.3290834,-2.4780688
8.175129,-2.3499444,-2.6459944
8.21202,-2.3367171,-2.3581853
8.0575075,-2.496283,-2.6606977
8.793222,-2.0773695,-2.0564039
8.044242,-2.4293807,-2.3927965
8.0943985,-2.550264,-2.3569891
8.267605,-2.2019517,-2.1533248
8.109104,-2.3590183,-2.2897937
8.881546,-2.0726216,-2.0460489
8.124833,-2.3467171,-2.460938
8.329124,-2.1389632,-2.227193
8.0081,-2.6155424,-2.6369858
8.654647,-2.0321293,-2.085864
8.17688,-2.407409,-2.5668404
8.111809,-2.5055509,-2.4847236
8.605867,-2.1713612,-2.1826773
8.62108,-2.1254272,-1.982908
8.304526,-2.2550755,-2.2420795
8.215563,-2.2820356,-2.3035557
8.079567,-2.4388576,-2.8534222
8.076663,-2.4448738,-2.677038
8.139818,-2.2884097,-2.4081218
8.332727,-2.1800995,-2.2694485
8.192305,-2.2638116,-2.3832917
8.095504,-2.659047,-2.5940611
8.299772,-2.2976131,-2.3795955
8.074221,-2.4904914,-2.746452
8.093401,-2.416274,-2.6636593
8.2172,-2.2781188,-2.218514
9.000708,-1.9537721,-1.8638555
8.288611,-2.372215,-2.5337641
8.422406,-2.1256099,-2.1926844
8.217832,-2.4106092,-2.5093288
9.114321,-1.96639,-1.911159
8.091202,-2.2322617,-2.2062345
9.090966,-1.9307884,-1.6891174
8.04003,-2.3117993,-2.354779
8.619391,-2.1488366,-2.2429454
8.43704,-2.179033,-2.2112873
8.270544,-2.3193944,-2.4972699
8.362745,-2.272816,-2.3211572
8.214075,-2.23493,-2.2530324
8.069964,-2.4501038,-2.3964214
8.301247,-2.2283702,-2.229268
8.380639,-2.2676604,-2.248424
8.576822,-2.140403,-2.0613234
8.448875,-2.2688293,-2.759029
8.1640415,-2.342066,-2.55682
8.387551,-2.1909406,-2.1999536
8.085439,-2.2594953,-2.345892
8.414439,-2.2821336,-2.3382673
8.144288,-2.373811,-2.5749505
8.118363,-2.380255,-2.4492528
8.22743,-2.2597427,-2.2331524
8.05919,-2.4651206,-2.686093
8.131885,-2.3855715,-2.4465718
8.25122,-2.2272677,-2.148431
8.472758,-2.1901796,-2.408895
8.600764,-2.041968,-2.080659
8.233544,-2.2947683,-2.50323
8.0376425,-2.3642838,-2.2900653
8.386981,-2.1935139,-2.2010374
8.035691,-2.4197435,-2.4186378
8.033777,-2.3216863,-2.3765466
8.1001215,-2.582059,-2.5297296
8.119973,-2.316889,-2.3205779
8.137812,-2.4523482,-2.578481
8.340656,-2.2978156,-2.4669077
8.175182,-2.3275213,-2.21148
8.342943,-2.1566138,-2.1782904
8.473611,-2.208394,-2.1281376
8.282931,-2.2832396,-2.3052993
8.209822,-2.3398814,-2.639434
8.269463,-2.3620186,-2.501796
8.580163,-2.032925,-2.1237652
8.0417,-2.352703,-2.380676
8.189156,-2.1703286,-2.2266588
8.029309,-2.4273686,-2.386993
8.277674,-2.3099234,-2.3729029
8.043662,-2.5203884,-2.6705284
8.108825,-2.373689,-2.323361
8.065956,-2.5308275,-2.824418
8.381981,-2.2318418,-2.2834806
8.365619,-2.1639993,-2.0886521
8.650952,-2.0982683,-2.1378603
8.58832,-2.1927116,-2.2130132
8.393578,-2.2712212,-2.218926
8.261457,-2.287737,-2.3955884
8.158688,-2.4477005,-2.8269658
8.56742,-2.050481,-2.05638
8.162281,-2.2826896,-2.4039233
8.371686,-2.2579215,-2.3104444
8.703884,-1.9987333,-1.96906
8.163712,-2.2147353,-2.3203344
9.218339,-2.016118,-2.0182893
8.086246,-2.32491,-2.4097178
8.357032,-2.2410586,-2.327276
8.656368,-2.0121796,-1.9565823
8.349069,-2.1967356,-2.210374
8.024809,-2.2824297,-2.44798
8.407537,-2.1802197,-2.2804623
8.334885,-2.1884935,-2.1731477
8.205936,-2.2977817,-2.3380942
8.151524,-2.309834,-2.3784637
8.197272,-2.3276563,-2.2700412
8.4128065,-2.2356856,-2.3141847
8.194527,-2.3618023,-2.1956468
8.284367,-2.2219808,-2.2496767
8.0581455,-2.5159116,-2.532271
8.131402,-2.2670784,-2.368696
8.137808,-2.3842938,-2.4487503
8.089398,-2.4227617,-2.3155441
8.767533,-2.1142428,-2.204773
8.487848,-2.1191113,-2.241805
8.344766,-2.2309508,-2.1495512
8.301621,-2.268836,-2.2664702
8.3036585,-2.332531,-2.3930137
8.159925,-2.1417189,-2.1382954
8.178249,-2.2109714,-2.0941792
8.365672,-2.2182236,-2.2789705
8.256488,-2.3021533,-2.3587
8.505444,-2.1255133,-2.0272346
8.049693,-2.3516698,-2.432334
8.316342,-2.1714566,-2.1418703
8.1904545,-2.3369796,-2.472969
8.268812,-2.137478,-2.3115673
8.217036,-2.2051182,-2.2691905
8.370153,-2.2865527,-2.4169476
8.748162,-2.0443149,-2.0430272
8.360303,-2.1835766,-2.1824136
8.01386,-2.5094075,-2.8971894
8.27038,-2.3421907,-2.5047002
8.133898,-2.3007913,-2.2721994
8.282989,-2.3624568,-2.4965744
8.015575,-2.4274812,-2.4341252
8.361111,-2.2265904,-2.3154228
8.029027,-2.3201518,-2.3774338
8.263064,-2.2917025,-2.4046934
8.314221,-2.286619,-2.394178
8.224693,-2.2689695,-2.14111
8.212145,-2.2117832,-2.2281027
8.102332,-2.4438176,-2.7896297
8.2380295,-2.3413484,-2.3680499
8.603015,-2.0408058,-1.907273
8.061584,-2.4865303,-2.6475103
8.006914,-2.8004074,-2.9651768
8.302849,-2.2906468,-2.2638936
8.206594,-2.2834902,-2.2195086
8.325551,-2.224333,-2.2052028
8.460198,-2.1680863,-2.1646717
9.038021,-2.0931475,-2.0859156
8.358337,-2.3134189,-2.4648635
8.5486145,-2.249421,-2.311396
8.0444355,-2.4520795,-2.6163058
8.218912,-2.4686635,-2.5656052
8.092857,-2.4669256,-2.5214906
8.649677,-2.25276,-2.2161882
8.27448,-2.2609663,-2.3240635
8.503768,-2.1337469,-2.083568
8.232953,-2.315911,-2.4211636
8.074449,-2.353429,-2.2330868
8.437522,-2.275224,-2.3139443
8.182757,-2.1619718,-2.132702
8.166745,-2.4712126,-2.5237987
8.173138,-2.4068587,-2.5165515
8.421172,-2.2274842,-2.2881217
8.372149,-2.3639078,-2.430829
8.077143,-2.388335,-2.4355633
8.016337,-2.4877598,-2.4912405
8.127067,-2.2786121,-2.3133495
8.02587,-2.3973193,-2.5353658
8.091248,-2.335973,-2.4115787
8.17768,-2.1916182,-2.1780827
9.056171,-2.0882633,-2.1362429
9.053895,-1.9394807,-1.8091644
8.300593,-2.224977,-2.341315
8.195894,-2.3729196,-2.5546248
8.306362,-2.2597728,-2.216488
8.247125,-2.2736986,-2.2067869
8.466625,-2.1907558,-2.2759504
8.245185,-2.2395368,-2.45942
8.499531,-2.209724,-2.2018728
8.152847,-2.3320286,-2.5994492
8.236289,-2.2979693,-2.4077427
8.018624,-2.4666274,-2.458466
8.67048,-2.0183344,-2.0072858
8.042569,-2.4618332,-2.5453377
8.012211,-2.468489,-2.4941144
8.211706,-2.2957897,-2.2601557
8.189927,-2.2909503,-2.3937263
8.019545,-2.3758185,-2.2961516
8.022755,-2.3369868,-2.3122625
8.358344,-2.2933664,-2.7150743
8.714197,-1.9486305,-1.9288247
8.519289,-2.1989353,-2.1968727
8.417763,-2.1601577,-2.2698786
8.78288,-1.975138,-2.0122306
8.297266,-2.2569978,-2.1952403
8.576267,-2.0700803,-2.284834
8.155959,-2.2324066,-2.4435809
8.16013,-2.3140244,-2.2650018
8.215938,-2.4422152,-2.522504
8.22383,-2.282358,-2.2608514
8.215788,-2.3354297,-2.4743698
8.006758,-2.525146,-2.5375595
8.232275,-2.2989914,-2.4424016
8.605302,-2.1352615,-2.0997667
8.056613,-2.4249406,-2.532297
8.215462,-2.4245453,-2.606183
8.563035,-2.0219388,-1.9739213
8.099264,-2.232508,-2.3592649
8.155993,-2.2236848,-2.6220367
8.1189165,-2.4818885,-2.5561774
8.3262825,-2.1453505,-2.2584083
8.167636,-2.3348494,-2.33285
8.032419,-2.5070176,-2.5504487
8.112363,-2.3026125,-2.265245
8.152502,-2.4018843,-2.4104087
8.109079,-2.23717,-2.2935255
8.135807,-2.361477,-2.5455375
8.0663805,-2.4172785,-2.557836
8.308252,-2.2528424,-2.5881128
8.271975,-2.13375,-2.092718
8.392184,-2.2453299,-2.3080828
8.265865,-2.3588202,-2.4906137
8.379312,-2.2456396,-2.3406837
8.351749,-2.1304984,-2.0505428
8.221184,-2.3467638,-2.484909
8.336303,-2.279756,-2.2375262
8.163831,-2.348584,-2.39902
8.473296,-2.1888807,-2.2555053
8.125161,-2.4174597,-2.4740915
8.107196,-2.2414875,-2.2988615
8.269218,-2.1225111,-1.9846457
8.62325,-2.1024528,-2.1769612
8.783688,-2.060729,-1.9246697
8.282055,-2.316659,-2.7620542
8.338204,-2.2409947,-2.5911114
8.1445465,-2.4201946,-2.4077537
8.053247,-2.4900925,-2.5368483
8.52571,-2.2500286,-2.4916065
