SubhaloID,StellarMass,GasMass,SFR,GasMetallicity,StarMetallicity
522630,26238999000.0,71535790000.0,1.8850513,0.02561145,0.02437011
522685,25507470000.0,68237505000.0,0.7482251,0.01878695,0.022586487
522779,25418074000.0,74497550000.0,0.78516674,0.018035626,0.019454142
522848,30481605000.0,23203445000.0,0.0055416073,0.00895869,0.024488544
522992,32310223000.0,68044464000.0,2.9780638,0.030684955,0.025520444
523008,29507574000.0,67672880000.0,2.9442105,0.020004285,0.019658443
523035,27919135000.0,78085500000.0,3.0686955,0.016046986,0.022915533
523087,26588023000.0,77446130000.0,2.0631642,0.021212444,0.022611076
523109,31418597000.0,74579750000.0,2.7455263,0.02325698,0.023677168
523129,32465359000.0,64660464000.0,2.1290896,0.016737094,0.021093182
523279,32757158000.0,60966633000.0,1.1704944,0.029256634,0.02398703
523364,25484368000.0,88062440000.0,6.852317,0.019645434,0.017538054
523435,28849519000.0,73357550000.0,2.1131506,0.02817765,0.021427354
523489,33033826000.0,72735760000.0,2.2421947,0.01980983,0.025359737
523618,27336053000.0,40444355000.0,0.0025664573,0.0124575645,0.023901487
523812,27530572000.0,66951370000.0,2.4171898,0.019948157,0.02392469
523878,30337595000.0,68797596000.0,2.9277549,0.01621772,0.023867467
523897,25126621000.0,85988110000.0,1.1514212,0.02371219,0.022545828
523958,32905257000.0,65770205000.0,0.12474319,0.026739003,0.026820252
524295,30263593000.0,67850290000.0,2.7373018,0.029625362,0.024949692
524789,28086040000.0,51010384000.0,0.68712884,0.022362044,0.019558696
524825,26590370000.0,78773756000.0,3.181337,0.01981939,0.018977234
525057,27862125000.0,76159200000.0,3.360987,0.021290565,0.021189678
525293,44434120000.0,13239191000.0,0.36280122,0.014463494,0.020715749
525344,27122344000.0,66901733000.0,2.7393198,0.015963674,0.019640757
525366,26493084000.0,74222560000.0,1.7985206,0.02506834,0.024810743
525520,28210506000.0,48099643000.0,0.24338137,0.021105032,0.020469604
525584,29412954000.0,73356430000.0,0.9800616,0.018937144,0.016822344
525709,28596052000.0,68425253000.0,1.978423,0.02826399,0.024054676
525787,28666260000.0,68687315000.0,3.1426995,0.025990473,0.021322941
525889,27617077000.0,59741480000.0,4.03804,0.02035055,0.02311033
525911,25469954000.0,79227070000.0,3.0538497,0.016866222,0.020743694
526030,27095802000.0,56403694000.0,3.57524,0.020805942,0.024681887
526667,33445310000.0,24593486000.0,0.64942276,0.017511459,0.022161776
526696,25369666000.0,70955524000.0,1.5814776,0.021461733,0.022462059
526789,29595664000.0,65176210000.0,1.8681806,0.016698193,0.022994148
526820,35777733000.0,68288720000.0,3.19804,0.019921852,0.018750591
526833,37422750000.0,43255165000.0,0.7765004,0.022524862,0.024609003
527288,31395420000.0,70814780000.0,4.3531203,0.024411999,0.021857608
527306,28400052000.0,79329900000.0,0.9211232,0.02668638,0.022612216
527508,26140553000.0,62589485000.0,2.7220492,0.024827769,0.023670496
527538,41483354000.0,29219815000.0,2.2330208,0.0309738,0.022363726
527764,27870358000.0,60616307000.0,3.8053703,0.016224127,0.023952655
527891,27622277000.0,68125250000.0,4.01718,0.025716078,0.01891524
527905,26738254000.0,76391950000.0,2.8936417,0.020743389,0.020478936
528028,30813820000.0,56914160000.0,0.89505565,0.030101882,0.02542066
528078,31715109000.0,57285970000.0,1.8742608,0.023852434,0.020380508
528107,25442520000.0,38940488000.0,0.31444854,0.023827024,0.022521961
528947,25690167000.0,76369740000.0,2.4185622,0.024009159,0.019555122
529024,36535940000.0,45869880000.0,2.7277892,0.022978438,0.025014887
529130,25600197000.0,68637606000.0,3.1514924,0.020359252,0.018813934
529358,25392792000.0,64728166000.0,3.3827364,0.024139034,0.02377831
529664,29014591000.0,62044800000.0,2.7746816,0.025555028,0.024102252
529785,32406196000.0,58158840000.0,1.7319821,0.023357732,0.021811873
529804,33616430000.0,59075620000.0,4.2130384,0.027208919,0.020338954
530101,25853727000.0,74518580000.0,0.9288065,0.018618662,0.020165695
530121,25177338000.0,70990094000.0,2.9734104,0.021793427,0.023649685
530298,25754070000.0,70175195000.0,1.5666181,0.017530324,0.020392612
530327,37481400000.0,55490626000.0,3.7006989,0.017905854,0.022918036
530450,34018484000.0,21338012000.0,0.003882501,0.014133627,0.023210933
530514,29312125000.0,60956360000.0,4.52628,0.023314102,0.02161085
530660,25222537000.0,56549650000.0,0.8478913,0.02694123,0.024431095
530687,33426532000.0,43109940000.0,2.0612159,0.021204134,0.02262004
531027,32262482000.0,45850477000.0,1.5819498,0.024652928,0.023453334
531046,28402598000.0,25527435000.0,0.441787,0.016337816,0.023809617
531639,29350689000.0,55685060000.0,1.0383613,0.0334551,0.025061782
531934,27757470000.0,57606990000.0,2.6306138,0.02200536,0.026252104
532205,29328850000.0,24811004000.0,1.0692686,0.014465717,0.021555832
532271,25182470000.0,49670844000.0,3.2666361,0.019737082,0.023091916
532912,25991373000.0,53024547000.0,1.3084921,0.027760187,0.022906164
532939,25780124000.0,38021460000.0,0.90474784,0.010410916,0.021486254
532983,26150427000.0,63204250000.0,0.63919884,0.030008605,0.024614383
533001,26337729000.0,66909348000.0,3.8284633,0.015605094,0.01624203
533692,34862780000.0,41297883000.0,1.7694609,0.03227934,0.023745911
533913,26614286000.0,48452700000.0,4.3586736,0.028782781,0.021096041
535303,35269624000.0,49404867000.0,0.90623575,0.021959934,0.025496317
535709,28449518000.0,18277536000.0,0.13068573,0.010813699,0.023663642
535817,28799255000.0,55536198000.0,2.1962702,0.025116427,0.02374093
535887,32394711000.0,49244170000.0,1.4248482,0.03191919,0.026326278
537259,27061176000.0,68268820000.0,1.5512536,0.023488281,0.021159666
537743,29644532000.0,50657200000.0,3.045318,0.031546775,0.024904082
538080,32837077000.0,33783245000.0,0.1961664,0.010243978,0.026012653
538481,25856408000.0,54283727000.0,3.1899033,0.02492506,0.021720883
538535,35686478000.0,17077879000.0,0.0016766659,0.015622311,0.02510371
538846,25793722000.0,43384156000.0,0.034402203,0.010643732,0.020073576
539284,28577840000.0,52213166000.0,5.6691074,0.021701325,0.024601514
539583,27152060000.0,57055867000.0,2.6760793,0.025809517,0.02288075
540165,27414925000.0,53440012000.0,1.8259261,0.025482154,0.023075748
540374,30965017000.0,49712083000.0,2.2768397,0.019017616,0.021847045
540587,31604535000.0,300968000.0,0.012544188,0.031351373,0.027027719
540767,25470738000.0,50891583000.0,1.1828017,0.026582655,0.02488073
541223,34603940000.0,33504602000.0,1.5740747,0.023018857,0.02524592
541578,34289140000.0,28946917000.0,1.0710078,0.018730879,0.026472833
541746,25510214000.0,21841883000.0,0.06099723,0.0148225175,0.02474832
542183,27155235000.0,25817400000.0,1.1325792,0.017760148,0.023817489
542463,29567430000.0,48180298000.0,1.4573493,0.019723738,0.020693617
543372,26386962000.0,47143784000.0,1.8966808,0.025110627,0.025012292
543809,25457281000.0,53820117000.0,2.8693132,0.024769075,0.019815374
544344,27161082000.0,54784610000.0,1.9620328,0.025810163,0.024259204
544694,27182713000.0,39068668000.0,1.4716164,0.024582312,0.025436336
545874,25380358000.0,31666766000.0,1.2714967,0.020955114,0.024142573
548520,27218156000.0,48654004000.0,2.387162,0.029609086,0.022049453
552296,28480549000.0,31616477000.0,0.11243529,0.019466141,0.024641106
554105,26084047000.0,30703774000.0,0.2567304,0.028199289,0.023336329
555106,25313300000.0,26018486000.0,2.3489354,0.022730786,0.02341249
556247,28362783000.0,23167630000.0,0.7939495,0.023111979,0.01996632
568320,28237509000.0,1427467500.0,0.13870849,0.0582761,0.024483705
594444,29420210000.0,456715100.0,0.04571446,0.050135422,0.023468025
